Start: 146.837350, Duration: 0.423720, Confidence: 0.268000
Start: 147.261080, Duration: 0.424090, Confidence: 0.306000
Start: 147.685170, Duration: 0.424260, Confidence: 0.393000
Start: 148.109430, Duration: 0.421980, Confidence: 0.225000
Start: 148.531410, Duration: 0.421780, Confidence: 0.311000
Start: 148.953190, Duration: 0.424430, Confidence: 0.152000
Start: 149.377630, Duration: 0.427640, Confidence: 0.181000
Start: 149.805270, Duration: 0.426860, Confidence: 0.124000
Start: 150.232120, Duration: 0.422660, Confidence: 0.211000
Start: 150.654780, Duration: 0.420720, Confidence: 0.102000
Start: 151.075510, Duration: 0.423140, Confidence: 0.214000
Start: 151.498640, Duration: 0.424200, Confidence: 0.197000
Start: 151.922840, Duration: 0.420870, Confidence: 0.358000
Start: 152.343710, Duration: 0.419800, Confidence: 0.391000
Start: 152.763520, Duration: 0.420230, Confidence: 0.424000
Start: 153.183750, Duration: 0.422180, Confidence: 0.447000
Start: 153.605930, Duration: 0.425230, Confidence: 0.603000
Start: 154.031150, Duration: 0.425780, Confidence: 0.686000
Start: 154.456930, Duration: 0.428580, Confidence: 0.438000
Start: 154.885510, Duration: 0.432300, Confidence: 0.116000
Start: 155.317810, Duration: 0.434670, Confidence: 0.187000
Start: 155.752470, Duration: 0.435330, Confidence: 0.095000
Start: 156.187810, Duration: 0.431660, Confidence: 0.012000
Start: 156.619470, Duration: 0.427240, Confidence: 0.074000
Start: 157.046700, Duration: 0.421700, Confidence: 0.113000
Start: 157.468400, Duration: 0.415040, Confidence: 0.160000
Start: 157.883450, Duration: 0.411980, Confidence: 0.280000
Start: 158.295420, Duration: 0.405950, Confidence: 0.360000
Start: 158.701370, Duration: 0.399960, Confidence: 0.264000
Start: 159.101330, Duration: 0.397520, Confidence: 0.426000
Start: 159.498850, Duration: 0.398670, Confidence: 0.443000
Start: 159.897520, Duration: 0.405290, Confidence: 0.226000
Start: 160.302810, Duration: 0.411940, Confidence: 0.222000
Start: 160.714750, Duration: 0.415970, Confidence: 0.083000
Start: 161.130720, Duration: 0.420350, Confidence: 0.148000
Start: 161.551070, Duration: 0.426400, Confidence: 0.262000
Start: 161.977470, Duration: 0.434490, Confidence: 0.178000
Start: 162.411960, Duration: 0.441040, Confidence: 0.115000
Start: 162.853000, Duration: 0.441200, Confidence: 0.097000
Start: 163.294190, Duration: 0.439640, Confidence: 0.168000
Start: 163.733840, Duration: 0.436790, Confidence: 0.135000
Start: 164.170630, Duration: 0.435470, Confidence: 0.215000
Start: 164.606090, Duration: 0.434170, Confidence: 0.299000
Start: 165.040260, Duration: 0.429160, Confidence: 0.155000
Start: 165.469420, Duration: 0.423040, Confidence: 0.217000
Start: 165.892460, Duration: 0.420120, Confidence: 0.235000
Start: 166.312580, Duration: 0.418160, Confidence: 0.300000
Start: 166.730740, Duration: 0.415860, Confidence: 0.349000
Start: 167.146600, Duration: 0.417090, Confidence: 0.331000
Start: 167.563680, Duration: 0.422250, Confidence: 0.319000
Start: 167.985930, Duration: 0.425370, Confidence: 0.248000
Start: 168.411300, Duration: 0.421790, Confidence: 0.234000
Start: 168.833090, Duration: 0.416730, Confidence: 0.117000
Start: 169.249810, Duration: 0.417070, Confidence: 0.223000
Start: 169.666880, Duration: 0.423940, Confidence: 0.196000
Start: 170.090820, Duration: 0.427260, Confidence: 0.155000
Start: 170.518080, Duration: 0.425740, Confidence: 0.240000
Start: 170.943830, Duration: 0.428320, Confidence: 0.156000
Start: 171.372150, Duration: 0.435190, Confidence: 0.164000
Start: 171.807340, Duration: 0.441130, Confidence: 0.312000
Start: 172.248470, Duration: 0.438110, Confidence: 0.277000
Start: 172.686580, Duration: 0.429120, Confidence: 0.259000
Start: 173.115690, Duration: 0.420320, Confidence: 0.241000
Start: 173.536010, Duration: 0.417470, Confidence: 0.345000
Start: 173.953480, Duration: 0.415360, Confidence: 0.105000
Start: 174.368850, Duration: 0.411010, Confidence: 0.212000
Start: 174.779860, Duration: 0.411290, Confidence: 0.199000
Start: 175.191150, Duration: 0.417550, Confidence: 0.221000
Start: 175.608700, Duration: 0.424720, Confidence: 0.135000
Start: 176.033430, Duration: 0.429450, Confidence: 0.254000
Start: 176.462880, Duration: 0.430250, Confidence: 0.233000
Start: 176.893130, Duration: 0.429170, Confidence: 0.290000
Start: 177.322300, Duration: 0.429560, Confidence: 0.110000
Start: 177.751860, Duration: 0.430680, Confidence: 0.092000
Start: 178.182540, Duration: 0.428820, Confidence: 0.167000
Start: 178.611370, Duration: 0.422140, Confidence: 0.064000
Start: 179.033500, Duration: 0.417860, Confidence: 0.128000
Start: 179.451370, Duration: 0.418230, Confidence: 0.075000
Start: 179.869600, Duration: 0.419710, Confidence: 0.146000
Start: 180.289300, Duration: 0.419180, Confidence: 0.183000
Start: 180.708490, Duration: 0.417550, Confidence: 0.079000
Start: 181.126030, Duration: 0.416440, Confidence: 0.050000
Start: 181.542470, Duration: 0.417400, Confidence: 0.118000
Start: 181.959870, Duration: 0.418550, Confidence: 0.103000
Start: 182.378420, Duration: 0.417110, Confidence: 0.360000
Start: 182.795540, Duration: 0.416410, Confidence: 0.529000
Start: 183.211950, Duration: 0.418120, Confidence: 0.868000
Start: 183.630070, Duration: 0.417040, Confidence: 0.885000
Start: 184.047110, Duration: 0.416140, Confidence: 0.872000
Start: 184.463250, Duration: 0.420020, Confidence: 0.883000
